1.7821478843688965,"[[ 0.23401963  0.96375094  0.1279275  -9.48010025]
 [-0.01343569  0.13477828 -0.99074349 -5.60784234]
 [-0.97221218  0.22985109  0.04429633  2.96973941]
 [ 0.          0.          0.          1.        ]]"
1.8143761157989502,"[[ 0.23154791  0.96445346  0.12691382 -9.32432271]
 [-0.01150448  0.13312827 -0.9909309  -5.38480615]
 [-0.97278912  0.22767501  0.04170653  3.31609358]
 [ 0.          0.          0.          1.        ]]"
1.848595142364502,"[[ 0.23331997  0.96425546  0.12489736 -9.34465572]
 [-0.01074639  0.13089911 -0.99116164 -5.18816174]
 [-0.97231371  0.22959824  0.04068375  3.30064655]
 [ 0.          0.          0.          1.        ]]"
1.881026029586792,"[[ 2.32971390e-01  9.64289200e-01  1.25561274e-01 -9.64940160e+00]
 [-9.36227917e-03  1.31329951e-01 -9.91208173e-01 -5.33992472e+00]
 [-9.72553388e-01  2.29253795e-01  3.92878905e-02  3.20155455e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
1.913844108581543,"[[ 0.23146586  0.96491363  0.12403941 -9.4825447 ]
 [-0.01115322  0.13019155 -0.99146797 -5.06039496]
 [-0.97291814  0.22783101  0.04071207  3.47149418]
 [ 0.          0.          0.          1.        ]]"
1.9486119747161865,"[[  0.23280615   0.96425028   0.12538426 -10.16249469]
 [ -0.01151216   0.13147093  -0.99094162  -4.43375267]
 [ -0.97236048   0.22881558   0.0414015    1.14117032]
 [  0.           0.           0.           1.        ]]"
1.9798979759216309,"[[ 0.23215144  0.96438706  0.12610726 -9.4484657 ]
 [-0.01162009  0.13231562 -0.99098212 -5.30653203]
 [-0.97261154  0.22824118  0.04168098  3.26835055]
 [ 0.          0.          0.          1.        ]]"
2.0123860836029053,"[[ 0.23183311  0.96437763  0.12594551 -9.43781407]
 [-0.011499    0.13194195 -0.99080374 -5.27156047]
 [-0.97251955  0.22784208  0.0413873   3.32701949]
 [ 0.          0.          0.          1.        ]]"
2.0470659732818604,"[[ 0.23196843  0.96450099  0.1257181  -9.45155546]
 [-0.01155897  0.13193434 -0.99107905 -5.25641943]
 [-0.97271479  0.22803859  0.04147478  3.32335841]
 [ 0.          0.          0.          1.        ]]"
2.0806448459625244,"[[ 0.2321997   0.96447591  0.12530386 -9.47098504]
 [-0.01076357  0.1312808  -0.99111877 -5.19322779]
 [-0.97259464  0.22845381  0.04063294  3.27711981]
 [ 0.          0.          0.          1.        ]]"
2.114751100540161,"[[ 0.23175941  0.96462048  0.12529016 -9.45315609]
 [-0.01120395  0.13143628 -0.99118353 -5.20272208]
 [-0.97282278  0.22783709  0.04094615  3.33389013]
 [ 0.          0.          0.          1.        ]]"
2.150109052658081,"[[ 0.23147118  0.96462116  0.12561127 -9.44835483]
 [-0.01180446  0.13185792 -0.99106527 -5.22606163]
 [-0.97285392  0.22740289  0.04155482  3.33623354]
 [ 0.          0.          0.          1.        ]]"
2.1841201782226562,"[[ 0.23128937  0.9647189   0.12580331 -9.43238156]
 [-0.01195076  0.13216142 -0.99117664 -5.24294747]
 [-0.97291648  0.22751229  0.04194037  3.3437288 ]
 [ 0.          0.          0.          1.        ]]"
2.21765398979187,"[[ 0.2314627   0.96455284  0.1259662  -9.44000732]
 [-0.01212525  0.13223313 -0.99094942 -5.2484177 ]
 [-0.972747    0.22746467  0.04204229  3.30181942]
 [ 0.          0.          0.          1.        ]]"
2.253051996231079,"[[ 0.23167722  0.96458103  0.12599387 -9.46363239]
 [-0.01178159  0.13233677 -0.99112505 -5.25399727]
 [-0.97287607  0.22770443  0.041732    3.26534544]
 [ 0.          0.          0.          1.        ]]"
2.28656005859375,"[[ 0.23103588  0.96470505  0.12577439 -9.44429506]
 [-0.01144505  0.13189435 -0.99105509 -5.19290393]
 [-0.97289015  0.22718137  0.04127359  3.3197022 ]
 [ 0.          0.          0.          1.        ]]"
2.321126937866211,"[[ 0.23098196  0.96466863  0.1259908  -9.44279409]
 [-0.01186531  0.13218424 -0.99096813 -5.22719616]
 [-0.97287496  0.22701724  0.04171308  3.33495618]
 [ 0.          0.          0.          1.        ]]"
2.354945182800293,"[[ 0.2304342   0.96479541  0.12593564 -9.47473062]
 [-0.01287993  0.13230858 -0.99090948 -5.24861401]
 [-0.97294023  0.22640561  0.04269722  3.37962616]
 [ 0.          0.          0.          1.        ]]"
2.3880369663238525,"[[ 0.23133871  0.96464497  0.12600609 -9.44714954]
 [-0.01192242  0.13231823 -0.99108269 -5.22249937]
 [-0.97286781  0.22747739  0.0419097   3.33348538]
 [ 0.          0.          0.          1.        ]]"
2.423128843307495,"[[ 0.23197456  0.96441545  0.12628215 -9.43498076]
 [-0.0111449   0.13240528 -0.99100022 -5.27613231]
 [-0.97271196  0.22804302  0.04116393  3.25681633]
 [ 0.          0.          0.          1.        ]]"
2.455137014389038,"[[ 0.23168978  0.96449845  0.12604963 -9.48035697]
 [-0.01154106  0.13222319 -0.99098634 -5.26908898]
 [-0.9727522   0.22769633  0.04145673  3.32111975]
 [ 0.          0.          0.          1.        ]]"
2.4885499477386475,"[[ 0.2321271   0.96435582  0.12571694 -9.44383758]
 [-0.01120912  0.13167601 -0.99088102 -5.26474004]
 [-0.97247022  0.22822961  0.0411125   3.28004003]
 [ 0.          0.          0.          1.        ]]"
2.523391008377075,"[[ 0.23320367  0.96416408  0.12580127 -9.49381346]
 [-0.01122948  0.13195533 -0.9910201  -5.31408099]
 [-0.97238542  0.229258    0.04129759  3.18783716]
 [ 0.          0.          0.          1.        ]]"
2.5582330226898193,"[[ 0.23287051  0.96424975  0.12573126 -9.50691371]
 [-0.01135623  0.13185905 -0.99101019 -5.29621751]
 [-0.97237425  0.22909995  0.04148152  3.23465451]
 [ 0.          0.          0.          1.        ]]"
2.592944860458374,"[[ 0.23325594  0.96417465  0.12561491 -9.4488507 ]
 [-0.01084884  0.13167235 -0.99105859 -5.24431167]
 [-0.97237036  0.22937895  0.0408786   3.22242614]
 [ 0.          0.          0.          1.        ]]"
2.6298608779907227,"[[ 0.23336694  0.96414108  0.12588663 -9.45555586]
 [-0.01084278  0.13199488 -0.99107563 -5.30037049]
 [-0.9723781   0.22953243  0.04099235  3.14232098]
 [ 0.          0.          0.          1.        ]]"
2.6632139682769775,"[[ 0.23193628  0.96453968  0.12552049 -9.4787739 ]
 [-0.01164851  0.13175406 -0.99111126 -5.23429088]
 [-0.97271814  0.2280337   0.04153517  3.26775842]
 [ 0.          0.          0.          1.        ]]"
2.698004961013794,"[[ 0.23189386  0.9646436   0.12541211 -9.46146052]
 [-0.01226446  0.13191339 -0.99125578 -5.22209222]
 [-0.97285969  0.22796381  0.04217787  3.27492947]
 [ 0.          0.          0.          1.        ]]"
2.7319929599761963,"[[ 0.23175027  0.96462639  0.12590083 -9.49100242]
 [-0.01229735  0.13241893 -0.99120727 -5.2954255 ]
 [-0.9728716   0.22790119  0.04237621  3.21897348]
 [ 0.          0.          0.          1.        ]]"
2.7654731273651123,"[[ 0.2309034   0.96467519  0.12607249 -9.45435501]
 [-0.0126466   0.13244143 -0.99091955 -5.24468719]
 [-0.9728739   0.22684417  0.04252623  3.30219723]
 [ 0.          0.          0.          1.        ]]"
2.799433946609497,"[[ 0.23109103  0.96480461  0.12571624 -9.39953777]
 [-0.01216671  0.13216457 -0.99123484 -5.20472664]
 [-0.97302718  0.22726255  0.04209915  3.32080994]
 [ 0.          0.          0.          1.        ]]"
2.833444833755493,"[[ 0.23141054  0.96448912  0.12655817 -9.46783385]
 [-0.01247592  0.13292278 -0.99085528 -5.31013349]
 [-0.97275661  0.22734086  0.04253326  3.2207112 ]
 [ 0.          0.          0.          1.        ]]"
2.8676650524139404,"[[ 0.23111084  0.96466027  0.12642579 -9.48138529]
 [-0.01258497  0.13291275 -0.99102635 -5.30693806]
 [-0.97292528  0.22718784  0.04268302  3.2227906 ]
 [ 0.          0.          0.          1.        ]]"
2.904592990875244,"[[ 0.2313125   0.96459419  0.12632754 -9.46364956]
 [-0.01285771  0.1328427  -0.99096871 -5.33057142]
 [-0.97283832  0.22729464  0.04292229  3.22607115]
 [ 0.          0.          0.          1.        ]]"
2.938253164291382,"[[ 0.23197652  0.96450096  0.12641067 -9.49195827]
 [-0.01176976  0.13282753 -0.99115156 -5.29523936]
 [-0.97282943  0.22814325  0.04197016  3.20961247]
 [ 0.          0.          0.          1.        ]]"
2.9753339290618896,"[[ 0.23203906  0.96433739  0.1263281  -9.50170082]
 [-0.01147579  0.13242072 -0.99086348 -5.29832707]
 [-0.97254162  0.22814362  0.04156438  3.21448264]
 [ 0.          0.          0.          1.        ]]"
3.009503126144409,"[[ 0.23228208  0.96438779  0.12579352 -9.52732967]
 [-0.0117171   0.13200963 -0.99100356 -5.26442526]
 [-0.9725688   0.22835436  0.04171163  3.26552496]
 [ 0.          0.          0.          1.        ]]"
3.04315185546875,"[[ 0.23238954  0.96439253  0.12578727 -9.55169349]
 [-0.01141159  0.13197865 -0.99107383 -5.24629013]
 [-0.97258527  0.22855226  0.04145085  3.25630446]
 [ 0.          0.          0.          1.        ]]"
3.0786828994750977,"[[ 0.23268548  0.96435959  0.1254609  -9.56552257]
 [-0.01149097  0.13166655 -0.99110482 -5.26278027]
 [-0.97250243  0.22885468  0.04149867  3.2730104 ]
 [ 0.          0.          0.          1.        ]]"
3.1114439964294434,"[[ 0.2331168   0.96434915  0.12508782 -9.55709138]
 [-0.01114301  0.13131466 -0.99126194 -5.19538846]
 [-0.97253678  0.22924849  0.0410621   3.31903885]
 [ 0.          0.          0.          1.        ]]"
3.1452181339263916,"[[ 0.23268914  0.96430483  0.12501978 -9.50710448]
 [-0.01120805  0.13099229 -0.99096579 -5.19289434]
 [-0.97237095  0.22870895  0.04095456  3.33265376]
 [ 0.          0.          0.          1.        ]]"
3.1783969402313232,"[[ 0.23270873  0.96445933  0.12501768 -9.52815096]
 [-0.01112195  0.13118774 -0.99127059 -5.23238859]
 [-0.97254951  0.22905595  0.04109878  3.26615697]
 [ 0.          0.          0.          1.        ]]"
3.2132461071014404,"[[ 0.23219154  0.96456175  0.12480055 -9.54554484]
 [-0.01153228  0.13098612 -0.99119462 -5.19181456]
 [-0.97265079  0.2283063   0.04126274  3.33001325]
 [ 0.          0.          0.          1.        ]]"
